location_name__c,Name,point__Longitude__s,point__Latitude__s
東京都/足立区/谷中/四丁目/９番,セブンイレブン足立谷中店,139.83307,35.77766
東京都/足立区/谷中/四丁目/９番,ローソンストア１００北綾瀬駅前店,139.83307,35.77766
東京都/足立区/竹の塚/一丁目/３７番,スリーエフ足立竹ノ塚1丁目店,139.79379,35.7928
東京都/足立区/竹の塚/一丁目/２９番,セブンイレブン足立竹の塚1丁目店,139.79111,35.79288
東京都/足立区/竹の塚/二丁目/３番,ローソンプラス竹の塚二丁目店,139.79581,35.78871
東京都/足立区/竹の塚/三丁目/２０番,セブンイレブン竹ノ塚店,139.79901,35.79255
東京都/足立区/竹の塚/三丁目/４番,ローソン　竹の塚三丁目店,139.79857,35.78874
東京都/足立区/竹の塚/四丁目/９番,ローソン竹の塚四丁目店,139.79939,35.79441
東京都/足立区/竹の塚/五丁目/１番,ローソン竹のツカ五丁目店,139.79758,35.79342
東京都/足立区/竹の塚/五丁目/８番,ファミリーマート竹の塚五丁目店,139.79555,35.79456
東京都/足立区/竹の塚/六丁目/１５番,ローソンストア１００足立竹の塚６丁目店,139.79192,35.79536
東京都/足立区/竹の塚/六丁目/１４番,スリーエフ足立竹ノ塚6丁目店,139.79318,35.79533
東京都/足立区/竹の塚/六丁目/２３番,セブンイレブン足立竹の塚6丁目店,139.79431,35.79682
東京都/足立区/竹の塚/七丁目/２１番,セブンイレブン足立西保木間3丁目店,139.79716,35.80117
東京都/足立区/中央本町/二丁目/１９番,セブンイレブン足立五反野店,139.80992,35.77031
東京都/足立区/中央本町/二丁目/２０番,ＬＡＷＳＯＮＳＴＯＲＥ１００,139.80949,35.76955
東京都/足立区/中央本町/三丁目/１番,エーエムピーエム足立中央本町店,139.80583,35.77206
東京都/足立区/中央本町/五丁目/１４番,ローソン足立中央本町店,139.80821,35.77774
東京都/足立区/中川/四丁目/３３番,セブンイレブン足立中川4丁目店,139.84883,35.77012
東京都/足立区/椿/一丁目/６番,セブンイレブン足立椿1丁目店,139.7601,35.77787
東京都/足立区/島根/四丁目/１３番,ファミリーマート島根四丁目店,139.79262,35.78278
東京都/足立区/島根/四丁目/１番,デイリーヤマザキ足立島根店,139.79732,35.78209
東京都/足立区/島根/四丁目/２１番,セブンイレブン足立島根店,139.79724,35.78303
東京都/足立区/島根/三丁目/１番,サークルＫ足立島根三丁目店,139.79718,35.77894
東京都/足立区/東綾瀬/一丁目/１８番,ミニストップ東綾瀬１丁目店,139.83307,35.76479
東京都/足立区/東綾瀬/一丁目/３番,ファミリーマート東綾瀬一丁目店,139.83128,35.7637
東京都/足立区/東綾瀬/二丁目/４番,セブンイレブン足立東綾瀬店,139.83012,35.76853
東京都/足立区/東綾瀬/三丁目/８番,セブンイレブン足立東綾瀬3丁目店,139.83492,35.76926
東京都/足立区/東伊興/一丁目/８番,ファミリーマート東伊興一丁目店,139.78233,35.80359
東京都/足立区/東和/一丁目/２番,セブンイレブン足立東和1丁目店,139.83612,35.7641
東京都/足立区/東和/二丁目/２７番,セブンイレブン足立東和2丁目店,139.84409,35.77034
東京都/足立区/東和/四丁目/２５番,サンクス足立東和店,139.84351,35.77443
東京都/足立区/東和/四丁目/９番,セブンイレブン足立東和4丁目店,139.84042,35.77209
東京都/足立区/南花畑/二丁目/３６番,ファミリーマート南花畑店,139.82179,35.79192
東京都/足立区/南花畑/四丁目/８番,ファミリーマート南花畑四丁目店,139.82191,35.79525
東京都/足立区/南花畑/五丁目/３番,セブンイレブン足立東保木間店,139.81383,35.79509
東京都/足立区/日ノ出町/１２番,須川商店,139.81007,35.75019
東京都/足立区/入谷/二丁目/２４番,コミュニティ・ストア入谷やまざきや店,139.76384,35.81087
東京都/足立区/入谷/三丁目/２番,ファミリーマート足立入谷三丁目店,139.76262,35.80992
東京都/足立区/入谷/六丁目/２番,サンクス足立流通センター店,139.76381,35.80069
東京都/足立区/入谷/七丁目/１番,セブンイレブン足立入谷南店,139.76244,35.79641
東京都/足立区/入谷/七丁目/８番,セブンイレブン足立入谷7丁目店,139.76106,35.80123
東京都/足立区/入谷/八丁目/１番,ファミリーマート足立入谷八丁目店,139.75887,35.80399
東京都/足立区/入谷/八丁目/３番,エーエムピーエム足立入谷店,139.75856,35.80556
東京都/足立区/入谷/九丁目/１７番,セブンイレブン足立入谷9丁目店,139.75461,35.80929
東京都/足立区/梅田/二丁目/２４番,セブンイレブン足立梅田2丁目店,139.7989,35.76568
東京都/足立区/梅田/五丁目/２５番,セブンイレブン足立梅田5丁目店,139.79543,35.76981
東京都/足立区/梅田/七丁目/１６番,セブンイレブン梅田店,139.7989,35.76915
東京都/足立区/梅田/七丁目/１７番,コミュニティ・ストア梅田７丁目やまだや店,139.79799,35.76987
東京都/足立区/梅田/七丁目/２５番,エーエムピーエム足立梅田7丁目店,139.80228,35.76957
東京都/足立区/梅島/一丁目/２４番,セブンイレブン足立梅島1丁目店,139.80315,35.77202
東京都/足立区/梅島/一丁目/３６番,セブンイレブン足立梅島駅北店,139.79807,35.77472
東京都/足立区/梅島/二丁目/２番,コミュニティ・ストアみのひこ店,139.80296,35.77588
東京都/足立区/梅島/二丁目/２８番,セブンイレブン足立梅島2丁目店,139.8022,35.77699
東京都/足立区/梅島/三丁目/１番,サンクス梅島店,139.79723,35.77302
東京都/足立区/梅島/三丁目/３１番,セブンイレブン足立梅島3丁目店,139.79221,35.77754
東京都/足立区/保塚町/５番,コンビニエンス・ライフ,139.81477,35.78531
東京都/足立区/保木間/一丁目/７番,セブンイレブン足立保木間1丁目店,139.80609,35.78917
東京都/足立区/保木間/一丁目/１９番,大橋商店,139.80301,35.7917
東京都/足立区/保木間/一丁目/３３番,ファミリーマート保木間一丁目店,139.81012,35.79027
東京都/足立区/保木間/一丁目/３４番,松屋酒店,139.80931,35.79054
東京都/足立区/保木間/二丁目/１１番,ローソン保木間二丁目店,139.80579,35.7946
東京都/足立区/保木間/四丁目/４８番,セブンイレブン足立保木間店,139.80827,35.7981
東京都/足立区/堀之内/二丁目/６番,ファミリーマート堀之内二丁目店,139.75751,35.77546
東京都/足立区/本木/二丁目/４番,セブンイレブン本木店,139.78616,35.76625
東京都/足立区/本木南町/２７番,ファミリーマート本木南町店,139.78401,35.76356
東京都/足立区/本木北町/９番,エーエムピーエム本木北町店,139.78043,35.76574
東京都/足立区/柳原/二丁目/３番,セブンイレブン足立柳原2丁目店,139.81039,35.74822
東京都/足立区/六月/二丁目/１８番,マイショップイトー,139.79582,35.78688
東京都/足立区/六町/四丁目/３番,ファミリーマート六町駅前店,139.82286,35.78642
東京都/足立区/六木/二丁目/６番,ファミリーマート六木二丁目店,139.84129,35.79186
東京都/足立区/六木/三丁目/２番,セブンイレブン足立六木店,139.84074,35.79493
東京都/多摩市/愛宕/四丁目/１７番,ローソン多摩愛宕店,139.42783,35.62812
東京都/多摩市/一ノ宮/一丁目/２６番,ローソン多摩一ノ宮店,139.43948,35.65165
東京都/多摩市/一ノ宮/二丁目/１９番,太田商事（有）,139.44391,35.65294
東京都/多摩市/一ノ宮/二丁目/２０番,サンクス聖蹟桜ヶ丘店,139.44409,35.65309
東京都/多摩市/一ノ宮/四丁目/１番,セブンイレブン多摩一ノ宮店,139.44205,35.65065
東京都/多摩市/一ノ宮/四丁目/１９番,サンクス多摩一の宮店,139.44075,35.65077
東京都/多摩市/永山/一丁目/１８番,コミュニティ・ストア京王マートながやま店,139.44742,35.63005
東京都/多摩市/永山/一丁目/２番,セブンイレブン多摩永山店,139.44734,35.63251
東京都/多摩市/永山/一丁目/５番,ローソン多摩永山店,139.44836,35.62823
東京都/多摩市/永山/三丁目/２１番,ミニストップ多摩永山店,139.44257,35.6239
東京都/多摩市/永山/六丁目/１７番,デイリーヤマザキ多摩永山店,139.4435,35.61549
東京都/多摩市/貝取/一丁目/１４番,ローソン多摩貝取一丁目店,139.44215,35.63008
東京都/多摩市/貝取/１４５９番地,ローソン多摩貝取店,139.44637,35.63568
東京都/多摩市/関戸/一丁目/１１番,セブンイレブン聖蹟桜ケ丘駅前店,139.44725,35.65051
東京都/多摩市/関戸/二丁目/３９番,森田商店,139.44907,35.65014
東京都/多摩市/関戸/四丁目/２３番,ファミリーマート聖蹟桜ヶ丘店,139.44662,35.64888
東京都/多摩市/関戸/四丁目/４番,ローソン多摩関戸４丁目店,139.44861,35.64961
東京都/多摩市/関戸/五丁目/２０番,セブンイレブン多摩関戸5丁目店,139.45244,35.64701
東京都/多摩市/関戸/五丁目/１７番,サンクス多摩関戸店,139.4518,35.64558
東京都/多摩市/乞田/１２２９番地,サンクス多摩乞田店,139.44229,35.63352
東京都/多摩市/乞田/７０９番地,セブンイレブン多摩乞田店,139.43764,35.63167
東京都/多摩市/山王下/一丁目/１３番,ローソン多摩山王下店,139.4193,35.6254
東京都/多摩市/山王下/一丁目/１７番,セブンイレブン多摩山王下1丁目店,139.41656,35.62522
東京都/多摩市/諏訪/三丁目/１４番,ファミリーマート多摩連光寺店,139.45506,35.62835
東京都/多摩市/鶴牧/一丁目/２６番,ファミリーマート多摩センター駅南店,139.4207,35.62259
東京都/多摩市/鶴牧/二丁目/２３番,セブンイレブン多摩落合店,139.41397,35.61779
東京都/多摩市/鶴牧/三丁目/２番,ミニストップ多摩鶴牧店,139.42105,35.6187
東京都/多摩市/唐木田/一丁目/６番,スリーエフ唐木田駅前店,139.41002,35.61518
東京都/多摩市/唐木田/一丁目/２１番,ファミリーマート多摩唐木田店,139.40141,35.61315
東京都/多摩市/南野/二丁目/３１番,ファミリーマート多摩南野店,139.42744,35.60812
東京都/多摩市/南野/三丁目/１２番,セブンイレブン多摩南野店,139.42172,35.60889
東京都/多摩市/馬引沢/一丁目/１８番,ファミリーマート永山連光寺店,139.45148,35.63412
東京都/多摩市/馬引沢/一丁目/８番,Ｙショップ十一屋本店,139.45259,35.63535
東京都/多摩市/馬引沢/二丁目/１２番,セブンイレブン多摩蓮光寺店,139.45477,35.63066
東京都/多摩市/落合/一丁目/９番,サンクス多摩センター駅前店,139.42397,35.62549
東京都/多摩市/落合/一丁目/５番,セブンイレブン多摩センタ－駅前店,139.42619,35.62625
東京都/多摩市/落合/一丁目/４７番,セブンイレブンニュ－シティ多摩センタ－店,139.42299,35.62177
東京都/多摩市/落合/六丁目/１５番,スリーエフ多摩落合店,139.42641,35.60917
東京都/多摩市/和田/２００５番地,ローソン多摩和田店,139.42769,35.64198
東京都/多摩市/和田/三丁目/２番,セブンイレブン多摩和田3丁目店,139.43532,35.63556
東京都/台東区/下谷/一丁目/１３番,セブンイレブン下谷1丁目店,139.7816,35.72017
東京都/台東区/下谷/二丁目/２３番,ミニストップ下谷店,139.7851,35.72282
東京都/台東区/下谷/二丁目/１番,サンクス入谷店,139.78371,35.7203
東京都/台東区/下谷/三丁目/１８番,セブンイレブン台東下谷3丁目店,139.78815,35.72651
東京都/台東区/花川戸/一丁目/７番,デイリーヤマザキ浅草花川戸店,139.7982,35.71303
東京都/台東区/花川戸/二丁目/１７番,エーエムピーエム台東花川戸店,139.80054,35.71515
東京都/台東区/橋場/一丁目/３２番,ミニストップ橋場店,139.80569,35.72592
